"","statistics","layersdepths","ID","lat","long","ph","om","clay","sand","silt","bd","hb","n","ksat","theta_r","theta_s","lambda","alpha"
"36","mean","0_5",67689415,47.5519633333,-122.2535333333,5.54312038421631,8.04921325515812,12.7651662826538,40.710319519043,39.865234375,1.07374632358551,1.5051001389182,1.39950001239777,6.42240271737377,0.0469005852937698,0.594812750816345,0.353251218795776,0.670330642641973
"37","mean","0_5",67737614,47.5526916667,-122.2513966667,5.54738330841064,10.084676937788,13.324047088623,36.8512725830078,35.2551422119141,1.02958941459656,1.54524450922608,1.38601219654083,9.81467957066824,0.0478965863585472,0.611475706100464,0.349233150482178,0.651235069888719
"38","mean","0_5",68079062,47.4666169515,-122.4585582124,5.60353469848633,8.4052710968782,14.3234148025513,30.103515625,32.9085998535156,0.981847524642944,1.56419043080357,1.37882542610168,8.799792511622,0.0497307330369949,0.629491567611694,0.346594721078873,0.642947620864488
"39","mean","0_5",68228219,47.5487655278,-122.2830995545,5.27623462677002,13.1393615069224,11.0542526245117,50.8630142211914,31.1967620849609,1.18506360054016,1.35431394660699,1.42315483093262,14.1359558176343,0.0448521375656128,0.552806198596954,0.371335446834564,0.732973140683334
"40","mean","0_5",68280669,47.494947,-122.069072,5.60774803161621,9.6407423087683,14.3234148025513,30.103515625,32.4011726379395,0.981847524642944,1.56419043080357,1.37882542610168,9.05294436026727,0.0497307330369949,0.629491567611694,0.346594721078873,0.642947620864488
"41","mean","0_5",68378273,47.2452264559,-122.4858716225,5.52420663833618,10.6404242040225,13.133430480957,38.087085723877,32.2008819580078,1.04324221611023,1.51817487483353,1.38945305347443,11.2630406134052,0.0475501455366611,0.606323719024658,0.351582944393158,0.663969977193067
"42","mean","0_5",68431464,47.6176083333,-122.3131866667,5.58532905578613,9.94282458609858,13.818359375,32.4033203125,32.367057800293,1.00312435626984,1.55228453164885,1.38028049468994,9.89139118346061,0.0480957999825478,0.621462523937225,0.348263919353485,0.648272804406134
"43","mean","0_5",68499123,47.37513916,-122.06213208,5.59650611877441,9.3743977936543,14.5808963775635,30.833984375,32.546875,1.00416827201843,1.57678995286838,1.37402534484863,8.16193352156029,0.05009775608778,0.621068596839905,0.344019532203674,0.628695780804735
"44","mean","0_5",68500224,47.37402186,-122.06353545,5.60651111602783,9.41236058274218,14.7475624084473,30.103515625,32.4364013671875,0.992697894573212,1.57314621066619,1.37486588954926,8.08451530238686,0.0500820353627205,0.625397086143494,0.344107449054718,0.639355181685608
"45","mean","0_5",68502979,47.37528402,-122.06636817,5.03248834609985,14.237623203991,7.87769031524658,70.2001953125,29.0620727539062,1.38421320915222,1.14674558630159,1.47301864624023,15.3554647438125,0.0405582785606384,0.477655440568924,0.410429775714874,0.883772543481345
"46","mean","0_5",68730344,47.450698,-122.073259,5.54825925827026,9.61655392296546,13.3624382019043,36.6221885681152,31.9610137939453,1.02703130245209,1.54495096990812,1.38562369346619,10.6861931107039,0.0479434132575989,0.612441062927246,0.348958969116211,0.651117704012675
"47","mean","0_5",68737226,47.4225318,-122.0737244,5.34370708465576,11.9615056451611,44.5,16.5,55.9306640625,0.610000014305115,3.3369857456863,1.28478467464447,2.59621725799855,0.115640833973885,0.7698113322258,0.271801352500916,0.300285453235456
"48","mean","0_5",68745750,47.6363666667,-122.3068616667,5.49428224563599,10.816558126154,12.856164932251,40.1731719970703,32.009765625,1.05838704109192,1.50813487658213,1.39553225040436,11.6685101808506,0.0469560995697975,0.600608646869659,0.352763146162033,0.668901279504438
"49","mean","0_5",68746053,47.6358866667,-122.307045,5.58319711685181,9.98013984300963,13.7729949951172,32.9760513305664,32.3624382019043,1.01301074028015,1.5514545785714,1.38045120239258,9.90338282440563,0.0479628555476665,0.617731809616089,0.348274230957031,0.648751027532174
"50","mean","0_5",68769712,47.6368033333,-122.3067633333,5.51375722885132,10.453169887827,12.9306640625,39.528377532959,32.1875610351562,1.05489718914032,1.50929515539104,1.39535367488861,11.1373324171771,0.0471022427082062,0.601925611495972,0.352411448955536,0.667496194597557
"51","mean","0_5",68770643,47.6346133333,-122.3060833333,5.59985160827637,9.29651790580197,13.96875,32.2951202392578,34.2458457946777,1.00241446495056,1.55240314783082,1.37984883785248,8.33331373948164,0.0482612103223801,0.621730446815491,0.348218619823456,0.648051835502761
"52","mean","0_5",68870055,47.74183872,-122.13816869,5.6048698425293,9.91650767286448,14.3234148025513,30.103515625,32.3511276245117,0.981847524642944,1.56419043080357,1.37882542610168,9.28419324838346,0.0497307330369949,0.629491567611694,0.346594721078873,0.642947620864488
"53","mean","0_5",68937551,47.619858,-122.293119,5.58868265151978,9.91050616815295,14.0029296875,32.1099739074707,32.37890625,0.996041059494019,1.55316757935667,1.37992203235626,9.458976463386,0.0482717528939247,0.624135494232178,0.34797415137291,0.646959618696235
"54","mean","0_5",69079934,47.6706215786,-122.3097227422,5.24757194519043,19.6601402547045,9.69745826721191,53.9555244445801,26.5419502258301,1.01447701454163,1.2309530375292,1.40499019622803,17.6157100825036,0.0432385578751564,0.617178499698639,0.3594970703125,0.793615482825674
"55","mean","0_5",69100155,47.6795021335,-122.3936154372,5.28600788116455,13.1560888161452,11.2184753417969,49.890625,31.5019626617432,1.1755827665329,1.36217332708309,1.42084157466888,14.0456319671604,0.0451828762888908,0.556383907794952,0.366114616394043,0.729264374639003
"56","mean","0_5",69100473,47.679485106,-122.3922885117,5.25854396820068,12.5210672705466,10.216667175293,55.5576171875,30.2708129882812,1.23391437530518,1.30958841460678,1.4326753616333,13.4500229481088,0.0441857278347015,0.534371972084045,0.382210522890091,0.765486660616277
"57","mean","0_5",69100576,47.6795331343,-122.3918578495,5.32025814056396,12.5787886374606,11.5341129302979,47.8258514404297,31.7808227539062,1.1549072265625,1.38365639680904,1.41623175144196,13.34280810435,0.0450301840901375,0.564185976982117,0.361645370721817,0.704617159369554
"58","mean","0_5",69120460,47.62587,-122.2941133333,5.15522003173828,13.3646579061614,9.0361328125,63.0650062561035,29.785436630249,1.30917966365814,1.23003933797503,1.45552444458008,14.6081388674552,0.0424535721540451,0.505969941616058,0.394778609275818,0.822270423560592
"59","mean","0_5",69236663,47.3700916667,-122.320305,5.60992193222046,9.2808070240298,14.5633525848389,30.103515625,32.9458541870117,0.985190629959106,1.57053753166331,1.37582838535309,8.14912756843631,0.0499726049602032,0.628229975700378,0.344643950462341,0.640295545581706
"60","mean","0_5",69438855,47.5662033333,-122.3074416667,5.03248834609985,14.237623203991,7.87769031524658,70.2001953125,29.0620727539062,1.38421320915222,1.14674558630159,1.47301864624023,15.3554647438125,0.0405582785606384,0.477655440568924,0.410429775714874,0.883772543481345
"61","mean","0_5",69463782,47.7123031667,-122.3725999722,5.33659887313843,12.0781951890914,11.1953125,50.0908203125,30.6802139282227,1.178227186203,1.36208195776801,1.42182612419128,13.1481032471013,0.0451011657714844,0.555385947227478,0.366370975971222,0.730455489375581
"62","mean","0_5",69534281,47.631695,-122.2963033333,5.32200384140015,12.3736397588723,12.1923828125,44.2443885803223,36.2064590454102,1.11747062206268,1.44201538537878,1.40664052963257,12.6356280211824,0.0460234582424164,0.578312993049622,0.356288850307465,0.689446339177477
"63","mean","0_5",69964682,47.21985,-122.3960333333,5.42166709899902,11.3179942578445,12.0419921875,45.2609748840332,31.4754905700684,1.12949120998383,1.43261932642043,1.40852832794189,12.1206529222003,0.0456754639744759,0.573776960372925,0.357080668210983,0.694880832688161
"64","mean","0_5",69964977,47.1719924371,-122.3142673662,5.83710765838623,5.25120617895897,10.4452590942383,24.0733871459961,63.1595115661621,0.949960947036743,1.78455718195426,1.36069512367249,2.43568481060067,0.0446213595569134,0.641524195671082,0.335037112236023,0.569714477271152
"65","mean","0_5",69965459,47.1795583333,-122.3205633333,5.83710765838623,5.25120617895897,10.4452590942383,24.0733871459961,63.1595115661621,0.949960947036743,1.78455718195426,1.36069512367249,2.43568481060067,0.0446213595569134,0.641524195671082,0.335037112236023,0.569714477271152
"66","mean","0_5",69971033,47.7549833333,-122.3626333333,5.53012895584106,10.4737571744026,13.2172212600708,37.640625,32.2121963500977,1.03933465480804,1.52284371227606,1.38906240463257,11.1655145598634,0.0476842112839222,0.607798278331757,0.350485354661942,0.662597803172815
"67","mean","0_5",69971407,47.7476913109,-122.3608824232,5.60327959060669,9.7844641736062,14.263671875,30.7424240112305,32.113655090332,0.987416863441467,1.55982094588374,1.37997078895569,9.2549034811947,0.0490733124315739,0.627389907836914,0.347412347793579,0.643657692497529
"68","mean","0_5",69972018,47.753895,-122.3621966667,5.38714694976807,12.2988125151821,12.07421875,44.859375,31.0186290740967,1.12688851356506,1.43272339107286,1.40795457363129,13.1431309624939,0.0457656234502792,0.574759125709534,0.356737554073334,0.69354264482939
"69","mean","0_5",70014534,47.4895343664,-122.4733704329,5.64648056030273,8.79544456671456,13.6414642333984,28.7671241760254,40.065299987793,0.981906116008759,1.56873222344231,1.37428045272827,7.08610138887184,0.0467265620827675,0.629469394683838,0.341538161039352,0.632036528693827
"70","mean","0_5",70014877,47.489842706,-122.4727122858,5.63110446929932,8.58552941115534,12.99951171875,27.7419509887695,47.2509765625,0.977648735046387,1.64437484755138,1.3716242313385,5.91353279519923,0.0459805279970169,0.631075978279114,0.337711334228516,0.611183868967877
"71","mean","0_5",70015042,47.4894727435,-122.4711368233,5.65510559082031,8.05588516749421,13.426685333252,28.4658870697021,41.1369857788086,0.980701744556427,1.59961937464663,1.37366557121277,6.3191176018972,0.0466966740787029,0.62992388010025,0.34056544303894,0.624442845072139
"72","mean","0_5",70015240,47.48921739,-122.47082916,5.60606241226196,9.9037742781315,14.3312196731567,30.103515625,32.3532295227051,0.981847524642944,1.56818249667461,1.37842679023743,9.79105987020427,0.0497699826955795,0.629491567611694,0.344970107078552,0.640582880641978
"73","mean","0_5",70015410,47.4891528473,-122.470806241,5.58730316162109,9.63469215909179,14.6697568893433,31.22878074646,32.461051940918,1.01259768009186,1.63487108354508,1.37257313728333,8.11777817271572,0.0498478040099144,0.617887735366821,0.340868413448334,0.604083488243721
"74","mean","0_5",70025028,47.5676333333,-122.0942,5.57428884506226,8.73990803121092,17.8414859771729,28.0648765563965,35.2659149169922,1.05913162231445,1.96468612497876,1.34053039550781,4.65684234717373,0.0552602745592594,0.600327730178833,0.316496133804321,0.498481861099112
"75","mean","0_5",70046682,47.37766452,-122.05853367,5.03248834609985,14.237623203991,7.87769031524658,70.2001953125,29.0620727539062,1.38421320915222,1.14674558630159,1.47301864624023,15.3554647438125,0.0405582785606384,0.477655440568924,0.410429775714874,0.883772543481345
"76","mean","0_5",70209008,47.7121569722,-122.3705740278,5.38212108612061,12.9800534738487,12.1800003051758,44.2873191833496,30.9970645904541,1.11887586116791,1.44201538537878,1.40687930583954,13.7861702024578,0.045910157263279,0.5777827501297,0.356288850307465,0.69086994182316
"77","mean","0_5",70475459,47.2888498,-122.27639101,5.49833679199219,10.4927316736994,12.8587493896484,40.1533584594727,32.1780853271484,1.05794525146484,1.50813487658213,1.39553225040436,11.208501468741,0.0470175445079803,0.600775361061096,0.352763146162033,0.669125844868103
"78","mean","0_5",70523478,47.4661026944,-122.1446225833,6.09167003631592,4.47459257946328,23.220272064209,14.3304090499878,61.0209770202637,1.19044876098633,3.46046295501446,1.26174378395081,2.30832516191085,0.07831671833992,0.550774097442627,0.264620989561081,0.288739579724009
"79","mean","0_5",70855690,47.680208,-122.256595,5.56436347961426,7.79723125366194,11.6639022827148,45.2092666625977,39.8628387451172,1.0569531917572,1.51742105366167,1.36819624900818,5.74799390263473,0.0462220050394535,0.601149797439575,0.333560526371002,0.646205062201688
"80","mean","0_5",70856332,47.680208,-122.256595,5.56436347961426,7.79723125366194,11.6639022827148,45.2092666625977,39.8628387451172,1.0569531917572,1.51742105366167,1.36819624900818,5.74799390263473,0.0462220050394535,0.601149797439575,0.333560526371002,0.646205062201688
"81","mean","0_5",70858087,47.67082,-122.307245,5.31754398345947,15.7020756225634,10.9204874038696,49.0888671875,29.7592964172363,1.04684519767761,1.41642287954237,1.38815975189209,11.8042179608526,0.0459689311683178,0.604964137077332,0.348449230194092,0.703398715445859
"82","mean","0_5",71162633,47.0315861667,-122.8867833333,5.54154300689697,11.4256113706694,14.3234148025513,30.1029281616211,31.4330043792725,0.981847524642944,1.56419043080357,1.37882542610168,13.9223109229541,0.0497307330369949,0.629491567611694,0.346594721078873,0.642947620864488
"83","mean","0_5",71271392,47.7692916667,-122.2832633333,5.32021522521973,11.1537120627414,10.8787727355957,41.3812561035156,41.8020515441895,0.915929555892944,1.19149374387592,1.39594721794128,9.57422958644551,0.0400956086814404,0.654366254806519,0.353775382041931,0.84432620200742
"84","mean","0_5",71383170,47.210242,-122.469824,5.40186309814453,9.32844582581605,7.54105615615845,59.4677352905273,25.2404880523682,1.056725025177,1.14636442425696,1.40439391136169,8.54665539027858,0.0431467667222023,0.601235806941986,0.362919837236404,0.874975890414266
"85","mean","0_5",71383174,47.210676,-122.470536,5.43238639831543,9.55454884655063,7.65557718276978,59.99462890625,23.7177734375,1.06722927093506,1.19724296818997,1.39956057071686,11.6669344683678,0.0437148436903954,0.597271919250488,0.359112918376923,0.84704418661778
"86","mean","0_5",71501927,47.3178416667,-122.5401616667,5.59284353256226,9.82459185633501,14.114634513855,31.3994140625,32.3193359375,0.990469694137573,1.55829751373169,1.38020014762878,9.01762295219197,0.0486483834683895,0.626237869262695,0.347658038139343,0.644957736374314
"87","mean","0_5",71552775,47.956676106,-122.8009181105,5.58877277374268,7.30624131346766,14.3234148025513,30.103515625,29.9716796875,0.981847524642944,1.56419043080357,1.37882542610168,8.88138680270167,0.0497307330369949,0.629491567611694,0.346594721078873,0.642947620864488
"88","mean","0_5",71565664,47.620767,-122.294641,5.44227361679077,11.2822898049086,12.4589042663574,42.8544273376465,31.143835067749,1.10341823101044,1.47291816413345,1.40397119522095,12.4920865352711,0.0462929680943489,0.583615779876709,0.355235636234283,0.68424270249788
"89","mean","0_5",71715930,47.2045966667,-122.3959883333,5.38408803939819,11.502985330575,11.640625,47.1276779174805,31.2042083740234,1.14849472045898,1.3880189393676,1.4149169921875,12.1461744964628,0.045173492282629,0.566605806350708,0.358458042144775,0.702007029521283
"90","mean","0_5",71806396,47.20335,-122.396645,5.35056018829346,11.7796606419218,11.22265625,49.7563591003418,30.822265625,1.17479920387268,1.36456695365642,1.42069470882416,12.8486750863392,0.0451828762888908,0.556679606437683,0.366053700447083,0.730241334100726
"91","mean","0_5",71806938,47.025325,-122.926705,5.38059520721436,11.9928957869766,11.8141460418701,45.9780044555664,30.3202342987061,1.13778114318848,1.41085268518345,1.40988266468048,13.1185641956753,0.0454380512237549,0.570648670196533,0.357343733310699,0.697781694152008
"92","mean","0_5",71855239,47.0249361667,-122.9316716667,5.03248834609985,14.237623203991,7.87769031524658,70.2001953125,29.0620727539062,1.38421320915222,1.14674558630159,1.47301864624023,15.3554647438125,0.0405582785606384,0.477655440568924,0.410429775714874,0.883772543481345
"93","mean","0_5",71964402,47.6690001414,-122.3064531294,5.43220520019531,11.3805484438516,11.3784322738647,48.1810188293457,34.9382362365723,1.09913730621338,1.40282361944717,1.39652645587921,7.6969799020557,0.0455189123749733,0.585231244564056,0.354146838188171,0.699058667640691
"94","mean","0_5",71965329,47.6671937155,-122.3063763512,5.40841960906982,13.1376737184805,11.7651672363281,44.1695899963379,32.6476058959961,1.01672530174255,1.28040453971954,1.39254879951477,11.8405178025903,0.0435898452997208,0.616330146789551,0.355172872543335,0.752597040128479
"95","mean","0_5",71965523,47.6659960673,-122.3064768502,5.485671043396,11.3038398032158,12.9117078781128,39.6546020507812,31.9559669494629,1.05651712417603,1.5086266463294,1.39516592025757,11.93687012217,0.0470778197050095,0.601314306259155,0.352421045303345,0.668576673325416
"96","mean","0_5",72973074,47.617,-122.3180616667,5.58532905578613,9.95691860905162,13.818359375,32.4061584472656,32.367057800293,1.00312435626984,1.55228453164885,1.38028049468994,9.89139118346061,0.0480957999825478,0.621462523937225,0.348263919353485,0.648272804406134
"97","mean","0_5",73044020,47.00305744,-122.99857279,5.60064315795898,9.3714468275571,14.3604888916016,30.5146484375,33.5803146362305,0.994242370128632,1.57293938623432,1.37513422966003,8.7102395253956,0.0499373786151409,0.624814212322235,0.344163417816162,0.639375649269818
"98","mean","0_5",73075398,47.6571783333,-122.2870633333,5.58224201202393,9.98045625379866,13.6614475250244,34.6495590209961,32.3684234619141,1.01554679870605,1.54961489876959,1.38167643547058,9.93103188328466,0.0478828102350235,0.616774797439575,0.348318189382553,0.6496152904924
"99","mean","0_5",73075666,47.6539116667,-122.3080833333,5.18917608261108,14.0196861283041,9.62622261047363,59.3099403381348,29.8790397644043,1.27134490013123,1.27494633957708,1.44733452796936,14.9676949836081,0.0432160310447216,0.520247161388397,0.389279454946518,0.797268681850008
"100","mean","0_5",73076517,47.3749311,-122.95905226,5.60307121276855,10.0261187906112,14.3234148025513,30.103515625,32.8734130859375,0.981847524642944,1.56419043080357,1.37882542610168,10.8498535171448,0.0497307330369949,0.629491567611694,0.346594721078873,0.642947620864488
"101","mean","0_5",73420038,47.0708833333,-122.97632,5.55367183685303,11.2542299474852,14.3234148025513,30.103515625,31.1392955780029,0.981847524642944,1.56419043080357,1.37882542610168,13.4360490228634,0.0497307330369949,0.629491567611694,0.346594721078873,0.642947620864488
"102","mean","0_5",73427478,47.3174747412,-122.2985423525,5.59753561019897,9.09909133591281,15.1676406860352,29.4354209899902,34.0058708190918,0.997448682785034,1.57359433358138,1.36710333824158,5.95309375804086,0.0489658527076244,0.623604297637939,0.339615106582642,0.632063896925542
"103","mean","0_5",73685073,47.6659263298,-122.3067141419,5.45256233215332,12.6111132733506,12.7140769958496,41.0501441955566,31.6555099487305,1.07635390758514,1.50062182934801,1.40043950080872,13.5464409640433,0.0468265116214752,0.593828737735748,0.353219300508499,0.671636832696598
"104","mean","0_5",73685232,47.6655803249,-122.3066579831,5.43319082260132,11.6377518601795,12.287109375,43.5439453125,31.6285572052002,1.11130857467651,1.4440432503004,1.40519309043884,12.1546891758346,0.0460782796144485,0.580638289451599,0.355682611465454,0.687373836127931
"105","mean","0_5",73685339,47.665534895,-122.3063529656,5.4958438873291,11.6264969012834,13.0219507217407,38.9045066833496,31.8424663543701,1.04999995231628,1.51409689183484,1.39359104633331,12.636651225161,0.0472801513969898,0.603773593902588,0.351802051067352,0.665873643346737
"106","mean","0_5",73780982,47.645255,-122.530175,4.83487367630005,22.6693686226483,9.5596284866333,53.882209777832,21.2086982727051,1.0238926410675,1.12727917355922,1.40676832199097,23.8027604556395,0.0431461967527866,0.613625407218933,0.356526404619217,0.891070770509641
"107","mean","0_5",73811111,47.6306116667,-122.2943116667,5.52870082855225,10.35328542372,13.1725311279297,37.9990196228027,32.33349609375,1.04195690155029,1.51918440953565,1.38920891284943,10.9465242186836,0.0475774109363556,0.606808722019196,0.350593745708466,0.664202025558346
"108","mean","0_5",74384874,47.836662,-122.622727,5.59131622314453,7.59892166339269,9.68792533874512,36.0082931518555,48.9107322692871,1.01105785369873,1.44853743927911,1.38042688369751,4.90989254089515,0.0417894721031189,0.618468761444092,0.345572054386139,0.697015094633558
"109","mean","0_5",74576827,47.5259083333,-122.276575,5.14343118667603,13.4596326785694,8.91853713989258,63.8916015625,29.7158203125,1.32086992263794,1.22313113108257,1.45777750015259,14.7356781630526,0.0424171537160873,0.501558542251587,0.395514667034149,0.836339885894964
"110","mean","0_5",74687478,47.03130335,-122.90982385,5.03248834609985,14.237623203991,7.87769031524658,70.2001953125,29.0620727539062,1.38421320915222,1.14674558630159,1.47301864624023,15.3554647438125,0.0405582785606384,0.477655440568924,0.410429775714874,0.883772543481345
"111","mean","0_5",74698866,47.5771,-122.40358,5.50942039489746,12.5694144745315,13.5254650115967,35.7798461914062,31.7718353271484,1.02183592319489,1.54931622336349,1.38243174552917,13.8119265164985,0.048105675727129,0.614401578903198,0.348687678575516,0.649780049933777
"112","mean","0_5",74699359,47.57293,-122.3991466667,5.34452056884766,10.9572713159842,11.4541473388672,48.4863548278809,29.5322895050049,1.16087007522583,1.37860301892702,1.41747558116913,12.5367837677299,0.0449541434645653,0.561935901641846,0.361910581588745,0.717117365157635
"113","mean","0_5",74699598,47.5744666667,-122.3996666667,5.39967966079712,12.2678136654327,12.4589042663574,42.8544273376465,29.964038848877,1.10341823101044,1.47291816413345,1.40397119522095,13.6111494057465,0.0462929680943489,0.583615779876709,0.355235636234283,0.68424270249788
"114","mean","0_5",74699945,47.575425,-122.4012083333,5.26624584197998,13.3625340373465,10.6576881408691,52.771484375,30.1761245727539,1.20464849472046,1.33577570248035,1.42727494239807,14.3953213448781,0.0443485900759697,0.545415699481964,0.376366913318634,0.749852013706818
"115","mean","0_5",75106787,47.3546199718,-122.6024551689,5.56173801422119,23.9061631526259,5.9941520690918,68.6634063720703,14.3577003479004,1.00512671470642,1.03096315456851,1.41113018989563,35.921096769174,0.0395937487483025,0.620706915855408,0.379030913114548,0.93247741043783
"116","mean","0_5",75247959,47.3808566714,-122.2323468794,5.95108509063721,4.02336140049886,14.267578125,17.7216796875,66.6279296875,1.184525847435,2.89841452810793,1.31918287277222,2.50265298223677,0.0536559149622917,0.55300909280777,0.303739249706268,0.34156749249302
"117","mean","0_5",75318152,47.21188,-122.535325,5.58179330825806,9.93160707840963,14.3185367584229,30.2761459350586,32.2490234375,0.981761336326599,1.56882076818444,1.37839365005493,10.3110308865947,0.0496523417532444,0.629524111747742,0.345071852207184,0.641641259412457
"118","mean","0_5",75518626,47.4657904722,-122.1329766944,6.12089157104492,5.41027407097445,11.4393939971924,47.2698364257812,39.8714561462402,1.19727098941803,1.88403693673497,1.33388304710388,3.52083136216348,0.0582960098981857,0.548199653625488,0.314253687858582,0.531284121223545
"119","mean","0_5",75560764,47.3132763133,-122.1864293797,5.59307241439819,9.30125269429858,14.7353515625,30.9990234375,32.537109375,1.00807023048401,1.57850606725965,1.37346482276917,7.84228171240296,0.0495381616055965,0.619596242904663,0.341160476207733,0.61358484464283
"120","mean","0_5",75566490,47.3120585131,-122.1762637329,5.03248834609985,14.237623203991,7.87769031524658,70.2001953125,29.0620727539062,1.38421320915222,1.14674558630159,1.47301864624023,15.3554647438125,0.0405582785606384,0.477655440568924,0.410429775714874,0.883772543481345
"121","mean","0_5",76164481,47.2105833333,-122.5343466667,5.59230422973633,9.57707484707558,14.5565853118896,30.7697944641113,32.3936576843262,1.00221133232117,1.57642859597908,1.37421870231628,8.70606128782483,0.0500703081488609,0.621807098388672,0.344054698944092,0.639109161274369
"122","mean","0_5",76168739,47.0708833333,-122.97632,5.55367183685303,11.2542299474852,14.3234148025513,30.103515625,31.1392955780029,0.981847524642944,1.56419043080357,1.37882542610168,13.4360490228634,0.0497307330369949,0.629491567611694,0.346594721078873,0.642947620864488
"123","mean","0_5",76308690,47.5630141622,-122.3514437654,5.18507957458496,13.1127140240827,9.3758544921875,60.9790649414062,29.9833984375,1.28616809844971,1.24988948496928,1.45093894004822,14.2987788180418,0.0429863035678864,0.514653563499451,0.391459822654724,0.809197899351426
"124","mean","0_5",76690954,47.3778633333,-122.9755333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","mean","0_5",76734896,47.50143,-122.459145,5.54244136810303,11.7588785750143,14.345853805542,30.103515625,31.5872554779053,0.984882831573486,1.56966087304318,1.37637543678284,12.5216687428266,0.0498242191970348,0.628346145153046,0.344625979661942,0.640602266556171
"126","mean","0_5",76774849,47.59325,-122.1843633333,5.52995729446411,9.7428074107492,44.5,16.5,54.1936569213867,0.610000014305115,3.3369857456863,1.28478467464447,2.64034073630387,0.115640833973885,0.7698113322258,0.271801352500916,0.300285453235456
"127","mean","0_5",76776436,47.5331283333,-122.1279611667,5.80029296875,4.72438211215601,8.98093891143799,58.2892684936523,30.068359375,0.987014651298523,0.945973727682978,1.42431509494781,6.66134651987813,0.034859374165535,0.627541661262512,0.372072547674179,1.01189920665517
"128","mean","0_5",76833856,47.526795,-122.1256333333,5.74405097961426,5.0539560472041,9.53700065612793,55.9066467285156,32.791015625,0.992568075656891,1.07339257706632,1.41071248054504,5.3797333877166,0.0364195145666599,0.625445961952209,0.364115387201309,0.926647989665023
"129","mean","0_5",77494290,47.5393676758,-122.3720645719,5.58960962295532,9.86022371991924,14.078125,31.6396484375,32.380973815918,0.992343783378601,1.55608458844533,1.37931287288666,9.34512484818809,0.0485870838165283,0.625530660152435,0.34766685962677,0.645450610638367
"130","mean","0_5",78079304,47.525695,-122.26385,5.26710367202759,13.0694858234006,10.8193759918213,51.927734375,31.3049030303955,1.19664716720581,1.34420083966374,1.42570662498474,13.8866445015674,0.0446497574448586,0.548435091972351,0.373002946376801,0.738700315666844
"131","mean","0_5",78414054,47.57589743,-122.54718148,5.67244529724121,4.71801979267633,10.7421875,43.6994132995605,43.3946342468262,1.18410158157349,1.37817822220388,1.42329430580139,1.75159290540408,0.0424011684954166,0.553169250488281,0.374808847904205,0.759498334408936
"132","mean","0_5",78489829,47.3814305803,-122.3192108051,5.60227727890015,8.75952275011661,16.0806446075439,30.083740234375,33.2087020874023,1.02810907363892,1.73253648577187,1.35725605487823,5.6973285229512,0.05112000182271,0.612034320831299,0.332159489393234,0.568667318979954
"133","mean","0_5",78600923,47.3815871962,-122.3188506347,5.59486532211304,9.04083714594556,14.7485389709473,31.4395732879639,32.8284454345703,1.01761722564697,1.67483153091704,1.36883556842804,7.44875659842853,0.049496091902256,0.615993499755859,0.340864270925522,0.595977305376598
"134","mean","0_5",78604035,47.3815188418,-122.3187657261,5.59486532211304,9.04083714594556,14.7485389709473,31.4395732879639,32.8284454345703,1.01761722564697,1.67483153091704,1.36883556842804,7.44875659842853,0.049496091902256,0.615993499755859,0.340864270925522,0.595977305376598
"135","mean","0_5",78604361,47.3815242062,-122.3187210505,5.59486532211304,9.04083714594556,14.7485389709473,31.4395732879639,32.8284454345703,1.01761722564697,1.67483153091704,1.36883556842804,7.44875659842853,0.049496091902256,0.615993499755859,0.340864270925522,0.595977305376598
"136","mean","0_5",78625146,47.3819896114,-122.3216067721,5.61225605010986,8.9068878816512,15.3907318115234,29.924243927002,32.9007835388184,1.00043988227844,1.5687763606222,1.36786580085754,6.82584362039678,0.0498203113675117,0.622475564479828,0.339923828840256,0.633003679540019
"137","mean","0_5",78625631,47.3817737743,-122.3214492793,5.62006616592407,7.60911775021958,18.4191036224365,25.771484375,36.1869468688965,1.04082190990448,1.91858154762813,1.3403537273407,3.36660092913642,0.0532367900013924,0.607237100601196,0.318287312984467,0.51381853583791
"138","mean","0_5",78626609,47.3819594365,-122.3212611024,5.61198091506958,8.90899803496139,15.3741464614868,29.924243927002,32.8659477233887,1.00041019916534,1.5687763606222,1.36805546283722,6.86125387576686,0.0498204901814461,0.622486770153046,0.340115606784821,0.633003679540019
"139","mean","0_5",78626989,47.382038394,-122.3212665507,5.61198091506958,8.90899803496139,15.3741464614868,29.924243927002,32.8659477233887,1.00041019916534,1.5687763606222,1.36805546283722,6.86125387576686,0.0498204901814461,0.622486770153046,0.340115606784821,0.633003679540019
"140","mean","0_5",78627216,47.3819753202,-122.3213478551,5.61198091506958,8.90899803496139,15.3741464614868,29.924243927002,32.8659477233887,1.00041019916534,1.5687763606222,1.36805546283722,6.86125387576686,0.0498204901814461,0.622486770153046,0.340115606784821,0.633003679540019
"141","mean","0_5",78627334,47.3819353804,-122.3213517946,5.62006616592407,7.60911775021958,18.4191036224365,25.771484375,36.1869468688965,1.04082190990448,1.91858154762813,1.3403537273407,3.36660092913642,0.0532367900013924,0.607237100601196,0.318287312984467,0.51381853583791
